"date","time","sensor_20","datetime"
2017-03-06,"0745",32100,2017-03-06 07:45:00
2017-03-06,"0800",32200,2017-03-06 08:00:00
2017-03-06,"0815",32200,2017-03-06 08:15:00
2017-03-06,"0830",32200,2017-03-06 08:30:00
2017-03-06,"0845",32200,2017-03-06 08:45:00
2017-03-06,"0900",32200,2017-03-06 09:00:00
2017-03-06,"0915",32100,2017-03-06 09:15:00
2017-03-06,"0930",32200,2017-03-06 09:30:00
2017-03-06,"0945",32200,2017-03-06 09:45:00
2017-03-06,"1000",32200,2017-03-06 10:00:00
2017-03-06,"1015",32200,2017-03-06 10:15:00
2017-03-06,"1030",32100,2017-03-06 10:30:00
2017-03-06,"1045",32200,2017-03-06 10:45:00
2017-03-06,"1100",32100,2017-03-06 11:00:00
2017-03-06,"1115",32200,2017-03-06 11:15:00
2017-03-06,"1130",32200,2017-03-06 11:30:00
2017-03-06,"1145",32100,2017-03-06 11:45:00
2017-03-06,"1200",32200,2017-03-06 12:00:00
2017-03-06,"1215",32200,2017-03-06 12:15:00
2017-03-06,"1230",32200,2017-03-06 12:30:00
2017-03-06,"1245",32000,2017-03-06 12:45:00
2017-03-06,"1300",32100,2017-03-06 13:00:00
2017-03-06,"1315",32200,2017-03-06 13:15:00
2017-03-06,"1330",32200,2017-03-06 13:30:00
2017-03-06,"1345",32100,2017-03-06 13:45:00
2017-03-06,"1400",32100,2017-03-06 14:00:00
2017-03-06,"1415",32100,2017-03-06 14:15:00
2017-03-06,"1430",32000,2017-03-06 14:30:00
2017-03-06,"1445",32100,2017-03-06 14:45:00
2017-03-06,"1500",32100,2017-03-06 15:00:00
2017-03-06,"1515",32000,2017-03-06 15:15:00
2017-03-06,"1530",32200,2017-03-06 15:30:00
2017-03-06,"1545",32100,2017-03-06 15:45:00
2017-03-06,"1600",32100,2017-03-06 16:00:00
2017-03-06,"1615",32100,2017-03-06 16:15:00
2017-03-06,"1630",32100,2017-03-06 16:30:00
2017-03-06,"1645",32100,2017-03-06 16:45:00
2017-03-06,"1700",32100,2017-03-06 17:00:00
2017-03-06,"1715",32100,2017-03-06 17:15:00
2017-03-06,"1730",32100,2017-03-06 17:30:00
2017-03-06,"1745",32100,2017-03-06 17:45:00
2017-03-06,"1800",32000,2017-03-06 18:00:00
2017-03-06,"1815",32000,2017-03-06 18:15:00
2017-03-06,"1830",33400,2017-03-06 18:30:00
2017-03-06,"1845",32800,2017-03-06 18:45:00
2017-03-06,"1900",33000,2017-03-06 19:00:00
2017-03-06,"1915",32900,2017-03-06 19:15:00
2017-03-06,"1930",33200,2017-03-06 19:30:00
2017-03-06,"1945",33100,2017-03-06 19:45:00
2017-03-06,"2000",32800,2017-03-06 20:00:00
2017-03-06,"2015",32800,2017-03-06 20:15:00
2017-03-06,"2030",32800,2017-03-06 20:30:00
2017-03-06,"2045",32700,2017-03-06 20:45:00
2017-03-06,"2100",32900,2017-03-06 21:00:00
2017-03-06,"2115",32900,2017-03-06 21:15:00
2017-03-06,"2130",33100,2017-03-06 21:30:00
2017-03-06,"2145",32900,2017-03-06 21:45:00
2017-03-06,"2200",32800,2017-03-06 22:00:00
2017-03-06,"2215",33000,2017-03-06 22:15:00
2017-03-06,"2230",32500,2017-03-06 22:30:00
2017-03-06,"2245",32900,2017-03-06 22:45:00
2017-03-06,"2300",33000,2017-03-06 23:00:00
2017-03-06,"2315",32400,2017-03-06 23:15:00
2017-03-06,"2330",32700,2017-03-06 23:30:00
2017-03-06,"2345",32200,2017-03-06 23:45:00
2017-03-07,"0000",32300,2017-03-07 00:00:00
2017-03-07,"0015",32700,2017-03-07 00:15:00
2017-03-07,"0030",32300,2017-03-07 00:30:00
2017-03-07,"0045",32400,2017-03-07 00:45:00
2017-03-07,"0100",32300,2017-03-07 01:00:00
2017-03-07,"0115",32200,2017-03-07 01:15:00
2017-03-07,"0130",32500,2017-03-07 01:30:00
2017-03-07,"0145",32600,2017-03-07 01:45:00
2017-03-07,"0200",32300,2017-03-07 02:00:00
2017-03-07,"0215",33000,2017-03-07 02:15:00
2017-03-07,"0230",32500,2017-03-07 02:30:00
2017-03-07,"0245",32900,2017-03-07 02:45:00
2017-03-07,"0300",32900,2017-03-07 03:00:00
2017-03-07,"0315",32200,2017-03-07 03:15:00
2017-03-07,"0330",32700,2017-03-07 03:30:00
2017-03-07,"0345",32300,2017-03-07 03:45:00
2017-03-07,"0400",32400,2017-03-07 04:00:00
2017-03-07,"0415",31900,2017-03-07 04:15:00
2017-03-07,"0430",31900,2017-03-07 04:30:00
2017-03-07,"0445",31900,2017-03-07 04:45:00
2017-03-07,"0500",31800,2017-03-07 05:00:00
2017-03-07,"0515",31800,2017-03-07 05:15:00
2017-03-07,"0530",31800,2017-03-07 05:30:00
2017-03-07,"0545",31900,2017-03-07 05:45:00
2017-03-07,"0600",31800,2017-03-07 06:00:00
2017-03-07,"0615",31800,2017-03-07 06:15:00
2017-03-07,"0630",31900,2017-03-07 06:30:00
2017-03-07,"0645",31800,2017-03-07 06:45:00
2017-03-07,"0700",31800,2017-03-07 07:00:00
2017-03-07,"0715",31800,2017-03-07 07:15:00
2017-03-07,"0730",31800,2017-03-07 07:30:00
2017-03-07,"0745",31800,2017-03-07 07:45:00
2017-03-07,"0800",31800,2017-03-07 08:00:00
2017-03-07,"0815",31800,2017-03-07 08:15:00
2017-03-07,"0830",31800,2017-03-07 08:30:00
2017-03-07,"0845",31800,2017-03-07 08:45:00
2017-03-07,"0900",31800,2017-03-07 09:00:00
2017-03-07,"0915",31800,2017-03-07 09:15:00
2017-03-07,"0930",31800,2017-03-07 09:30:00
2017-03-07,"0945",31800,2017-03-07 09:45:00
2017-03-07,"1000",31800,2017-03-07 10:00:00
2017-03-07,"1015",31800,2017-03-07 10:15:00
2017-03-07,"1030",31800,2017-03-07 10:30:00
2017-03-07,"1045",31800,2017-03-07 10:45:00
2017-03-07,"1100",31800,2017-03-07 11:00:00
2017-03-07,"1115",31700,2017-03-07 11:15:00
2017-03-07,"1130",31800,2017-03-07 11:30:00
2017-03-07,"1145",31800,2017-03-07 11:45:00
2017-03-07,"1200",31700,2017-03-07 12:00:00
2017-03-07,"1215",31700,2017-03-07 12:15:00
2017-03-07,"1230",31700,2017-03-07 12:30:00
2017-03-07,"1245",31600,2017-03-07 12:45:00
2017-03-07,"1300",31600,2017-03-07 13:00:00
2017-03-07,"1315",31700,2017-03-07 13:15:00
2017-03-07,"1330",31600,2017-03-07 13:30:00
2017-03-07,"1345",31600,2017-03-07 13:45:00
2017-03-07,"1400",31600,2017-03-07 14:00:00
2017-03-07,"1415",31600,2017-03-07 14:15:00
2017-03-07,"1430",31600,2017-03-07 14:30:00
2017-03-07,"1445",31600,2017-03-07 14:45:00
2017-03-07,"1500",31600,2017-03-07 15:00:00
2017-03-07,"1515",31500,2017-03-07 15:15:00
2017-03-07,"1530",31500,2017-03-07 15:30:00
2017-03-07,"1545",31600,2017-03-07 15:45:00
2017-03-07,"1600",31500,2017-03-07 16:00:00
2017-03-07,"1615",31500,2017-03-07 16:15:00
2017-03-07,"1630",31500,2017-03-07 16:30:00
2017-03-07,"1645",31500,2017-03-07 16:45:00
2017-03-07,"1700",31600,2017-03-07 17:00:00
2017-03-07,"1715",31500,2017-03-07 17:15:00
2017-03-07,"1730",31600,2017-03-07 17:30:00
2017-03-07,"1745",31600,2017-03-07 17:45:00
2017-03-07,"1800",31600,2017-03-07 18:00:00
2017-03-07,"1815",31500,2017-03-07 18:15:00
2017-03-07,"1830",31500,2017-03-07 18:30:00
2017-03-07,"1845",31500,2017-03-07 18:45:00
2017-03-07,"1900",31500,2017-03-07 19:00:00
2017-03-07,"1915",31500,2017-03-07 19:15:00
2017-03-07,"1930",31500,2017-03-07 19:30:00
2017-03-07,"1945",31500,2017-03-07 19:45:00
2017-03-07,"2000",31400,2017-03-07 20:00:00
2017-03-07,"2015",31400,2017-03-07 20:15:00
2017-03-07,"2030",31400,2017-03-07 20:30:00
2017-03-07,"2045",31500,2017-03-07 20:45:00
2017-03-07,"2100",31400,2017-03-07 21:00:00
2017-03-07,"2115",31400,2017-03-07 21:15:00
2017-03-07,"2130",31400,2017-03-07 21:30:00
2017-03-07,"2145",31300,2017-03-07 21:45:00
2017-03-07,"2200",31400,2017-03-07 22:00:00
2017-03-07,"2215",31400,2017-03-07 22:15:00
2017-03-07,"2230",31300,2017-03-07 22:30:00
2017-03-07,"2245",31300,2017-03-07 22:45:00
2017-03-07,"2300",31400,2017-03-07 23:00:00
2017-03-07,"2315",31300,2017-03-07 23:15:00
2017-03-07,"2330",31300,2017-03-07 23:30:00
2017-03-07,"2345",31300,2017-03-07 23:45:00
2017-03-08,"0000",31300,2017-03-08 00:00:00
2017-03-08,"0015",31300,2017-03-08 00:15:00
2017-03-08,"0030",31300,2017-03-08 00:30:00
2017-03-08,"0045",31300,2017-03-08 00:45:00
2017-03-08,"0100",31300,2017-03-08 01:00:00
2017-03-08,"0115",31300,2017-03-08 01:15:00
2017-03-08,"0130",31300,2017-03-08 01:30:00
2017-03-08,"0145",31300,2017-03-08 01:45:00
2017-03-08,"0200",31300,2017-03-08 02:00:00
2017-03-08,"0215",31200,2017-03-08 02:15:00
2017-03-08,"0230",31200,2017-03-08 02:30:00
2017-03-08,"0245",31200,2017-03-08 02:45:00
2017-03-08,"0300",31200,2017-03-08 03:00:00
2017-03-08,"0315",31200,2017-03-08 03:15:00
2017-03-08,"0330",31100,2017-03-08 03:30:00
2017-03-08,"0345",31200,2017-03-08 03:45:00
2017-03-08,"0400",31200,2017-03-08 04:00:00
2017-03-08,"0415",31200,2017-03-08 04:15:00
2017-03-08,"0430",31200,2017-03-08 04:30:00
2017-03-08,"0445",31200,2017-03-08 04:45:00
2017-03-08,"0500",31100,2017-03-08 05:00:00
2017-03-08,"0515",31200,2017-03-08 05:15:00
2017-03-08,"0530",31100,2017-03-08 05:30:00
2017-03-08,"0545",31100,2017-03-08 05:45:00
2017-03-08,"0600",31100,2017-03-08 06:00:00
2017-03-08,"0615",31100,2017-03-08 06:15:00
2017-03-08,"0630",31100,2017-03-08 06:30:00
2017-03-08,"0645",31100,2017-03-08 06:45:00
2017-03-08,"0700",31200,2017-03-08 07:00:00
2017-03-08,"0715",31100,2017-03-08 07:15:00
2017-03-08,"0730",31100,2017-03-08 07:30:00
2017-03-08,"0745",31100,2017-03-08 07:45:00
2017-03-08,"0800",31100,2017-03-08 08:00:00
2017-03-08,"0815",31100,2017-03-08 08:15:00
2017-03-08,"0830",31100,2017-03-08 08:30:00
2017-03-08,"0845",31100,2017-03-08 08:45:00
2017-03-08,"0900",31100,2017-03-08 09:00:00
2017-03-08,"0915",31000,2017-03-08 09:15:00
2017-03-08,"0930",31100,2017-03-08 09:30:00
2017-03-08,"0945",31100,2017-03-08 09:45:00
2017-03-08,"1000",31100,2017-03-08 10:00:00
2017-03-08,"1015",31000,2017-03-08 10:15:00
2017-03-08,"1030",31000,2017-03-08 10:30:00
2017-03-08,"1045",31100,2017-03-08 10:45:00
2017-03-08,"1100",31000,2017-03-08 11:00:00
2017-03-08,"1115",31000,2017-03-08 11:15:00
2017-03-08,"1130",31000,2017-03-08 11:30:00
2017-03-08,"1145",31000,2017-03-08 11:45:00
2017-03-08,"1200",31000,2017-03-08 12:00:00
2017-03-08,"1215",31000,2017-03-08 12:15:00
2017-03-08,"1230",31000,2017-03-08 12:30:00
2017-03-08,"1245",31000,2017-03-08 12:45:00
2017-03-08,"1300",31000,2017-03-08 13:00:00
2017-03-08,"1315",31000,2017-03-08 13:15:00
2017-03-08,"1330",30900,2017-03-08 13:30:00
2017-03-08,"1345",31000,2017-03-08 13:45:00
2017-03-08,"1400",31000,2017-03-08 14:00:00
2017-03-08,"1415",31000,2017-03-08 14:15:00
2017-03-08,"1430",31000,2017-03-08 14:30:00
2017-03-08,"1445",31000,2017-03-08 14:45:00
2017-03-08,"1500",31000,2017-03-08 15:00:00
2017-03-08,"1515",31000,2017-03-08 15:15:00
2017-03-08,"1530",31000,2017-03-08 15:30:00
2017-03-08,"1545",31000,2017-03-08 15:45:00
2017-03-08,"1600",30900,2017-03-08 16:00:00
2017-03-08,"1615",31000,2017-03-08 16:15:00
2017-03-08,"1630",31000,2017-03-08 16:30:00
2017-03-08,"1645",30900,2017-03-08 16:45:00
2017-03-08,"1700",30900,2017-03-08 17:00:00
2017-03-08,"1715",30900,2017-03-08 17:15:00
2017-03-08,"1730",30900,2017-03-08 17:30:00
2017-03-08,"1745",30900,2017-03-08 17:45:00
2017-03-08,"1800",31000,2017-03-08 18:00:00
2017-03-08,"1815",30900,2017-03-08 18:15:00
2017-03-08,"1830",30900,2017-03-08 18:30:00
2017-03-08,"1845",30900,2017-03-08 18:45:00
2017-03-08,"1900",30900,2017-03-08 19:00:00
2017-03-08,"1915",30900,2017-03-08 19:15:00
2017-03-08,"1930",30900,2017-03-08 19:30:00
2017-03-08,"1945",30900,2017-03-08 19:45:00
2017-03-08,"2000",30900,2017-03-08 20:00:00
2017-03-08,"2015",30900,2017-03-08 20:15:00
2017-03-08,"2030",30900,2017-03-08 20:30:00
2017-03-08,"2045",30800,2017-03-08 20:45:00
2017-03-08,"2100",31000,2017-03-08 21:00:00
2017-03-08,"2115",30800,2017-03-08 21:15:00
2017-03-08,"2130",30900,2017-03-08 21:30:00
2017-03-08,"2145",30900,2017-03-08 21:45:00
2017-03-08,"2200",30900,2017-03-08 22:00:00
2017-03-08,"2215",30900,2017-03-08 22:15:00
2017-03-08,"2230",30900,2017-03-08 22:30:00
2017-03-08,"2245",30900,2017-03-08 22:45:00
2017-03-08,"2300",30800,2017-03-08 23:00:00
2017-03-08,"2315",30900,2017-03-08 23:15:00
2017-03-08,"2330",30800,2017-03-08 23:30:00
2017-03-08,"2345",30800,2017-03-08 23:45:00
2017-03-09,"0000",30800,2017-03-09 00:00:00
2017-03-09,"0015",30900,2017-03-09 00:15:00
2017-03-09,"0030",30900,2017-03-09 00:30:00
2017-03-09,"0045",30800,2017-03-09 00:45:00
2017-03-09,"0100",30800,2017-03-09 01:00:00
2017-03-09,"0115",30900,2017-03-09 01:15:00
2017-03-09,"0130",30800,2017-03-09 01:30:00
2017-03-09,"0145",30900,2017-03-09 01:45:00
2017-03-09,"0200",30800,2017-03-09 02:00:00
2017-03-09,"0215",30800,2017-03-09 02:15:00
2017-03-09,"0230",30800,2017-03-09 02:30:00
2017-03-09,"0245",30900,2017-03-09 02:45:00
2017-03-09,"0300",30800,2017-03-09 03:00:00
2017-03-09,"0315",30900,2017-03-09 03:15:00
2017-03-09,"0330",30800,2017-03-09 03:30:00
2017-03-09,"0345",30800,2017-03-09 03:45:00
2017-03-09,"0400",30800,2017-03-09 04:00:00
2017-03-09,"0415",30800,2017-03-09 04:15:00
2017-03-09,"0430",30800,2017-03-09 04:30:00
2017-03-09,"0445",30800,2017-03-09 04:45:00
2017-03-09,"0500",30800,2017-03-09 05:00:00
2017-03-09,"0515",30800,2017-03-09 05:15:00
2017-03-09,"0530",30900,2017-03-09 05:30:00
2017-03-09,"0545",30800,2017-03-09 05:45:00
2017-03-09,"0600",30800,2017-03-09 06:00:00
2017-03-09,"0615",30800,2017-03-09 06:15:00
2017-03-09,"0630",30800,2017-03-09 06:30:00
2017-03-09,"0645",30800,2017-03-09 06:45:00
2017-03-09,"0700",30800,2017-03-09 07:00:00
2017-03-09,"0715",30800,2017-03-09 07:15:00
2017-03-09,"0730",30800,2017-03-09 07:30:00
2017-03-09,"0745",30800,2017-03-09 07:45:00
2017-03-09,"0800",30800,2017-03-09 08:00:00
2017-03-09,"0815",30800,2017-03-09 08:15:00
2017-03-09,"0830",30800,2017-03-09 08:30:00
2017-03-09,"0845",30800,2017-03-09 08:45:00
2017-03-09,"0900",30900,2017-03-09 09:00:00
2017-03-09,"0915",30800,2017-03-09 09:15:00
2017-03-09,"0930",30800,2017-03-09 09:30:00
2017-03-09,"0945",31500,2017-03-09 09:45:00
2017-03-09,"1000",30800,2017-03-09 10:00:00
2017-03-09,"1015",30800,2017-03-09 10:15:00
2017-03-09,"1030",30800,2017-03-09 10:30:00
2017-03-09,"1045",30800,2017-03-09 10:45:00
2017-03-09,"1100",30800,2017-03-09 11:00:00
2017-03-09,"1115",30800,2017-03-09 11:15:00
2017-03-09,"1130",30800,2017-03-09 11:30:00
2017-03-09,"1145",30800,2017-03-09 11:45:00
2017-03-09,"1200",30800,2017-03-09 12:00:00
2017-03-09,"1215",30800,2017-03-09 12:15:00
2017-03-09,"1230",30800,2017-03-09 12:30:00
2017-03-09,"1245",30800,2017-03-09 12:45:00
2017-03-09,"1300",30800,2017-03-09 13:00:00
2017-03-09,"1315",30800,2017-03-09 13:15:00
2017-03-09,"1330",30800,2017-03-09 13:30:00
2017-03-09,"1345",30800,2017-03-09 13:45:00
2017-03-09,"1400",30900,2017-03-09 14:00:00
2017-03-09,"1415",30800,2017-03-09 14:15:00
2017-03-09,"1430",30900,2017-03-09 14:30:00
2017-03-09,"1445",30800,2017-03-09 14:45:00
2017-03-09,"1500",30800,2017-03-09 15:00:00
2017-03-09,"1515",30800,2017-03-09 15:15:00
2017-03-09,"1530",30800,2017-03-09 15:30:00
2017-03-09,"1545",30800,2017-03-09 15:45:00
2017-03-09,"1600",30800,2017-03-09 16:00:00
2017-03-09,"1615",30900,2017-03-09 16:15:00
2017-03-09,"1630",30800,2017-03-09 16:30:00
2017-03-09,"1645",30800,2017-03-09 16:45:00
2017-03-09,"1700",30800,2017-03-09 17:00:00
2017-03-09,"1715",30800,2017-03-09 17:15:00
2017-03-09,"1730",30800,2017-03-09 17:30:00
2017-03-09,"1745",30800,2017-03-09 17:45:00
2017-03-09,"1800",30800,2017-03-09 18:00:00
2017-03-09,"1815",30800,2017-03-09 18:15:00
2017-03-09,"1830",30800,2017-03-09 18:30:00
2017-03-09,"1845",30800,2017-03-09 18:45:00
2017-03-09,"1900",30800,2017-03-09 19:00:00
2017-03-09,"1915",30800,2017-03-09 19:15:00
2017-03-09,"1930",30800,2017-03-09 19:30:00
2017-03-09,"1945",30800,2017-03-09 19:45:00
2017-03-09,"2000",30800,2017-03-09 20:00:00
2017-03-09,"2015",30800,2017-03-09 20:15:00
2017-03-09,"2030",30800,2017-03-09 20:30:00
2017-03-09,"2045",30800,2017-03-09 20:45:00
2017-03-09,"2100",30800,2017-03-09 21:00:00
2017-03-09,"2115",30800,2017-03-09 21:15:00
2017-03-09,"2130",30800,2017-03-09 21:30:00
2017-03-09,"2145",30800,2017-03-09 21:45:00
2017-03-09,"2200",30800,2017-03-09 22:00:00
2017-03-09,"2215",30800,2017-03-09 22:15:00
2017-03-09,"2230",30800,2017-03-09 22:30:00
2017-03-09,"2245",30800,2017-03-09 22:45:00
2017-03-09,"2300",30800,2017-03-09 23:00:00
2017-03-09,"2315",30800,2017-03-09 23:15:00
2017-03-09,"2330",30800,2017-03-09 23:30:00
2017-03-09,"2345",30800,2017-03-09 23:45:00
2017-03-10,"0000",30700,2017-03-10 00:00:00
2017-03-10,"0015",30800,2017-03-10 00:15:00
2017-03-10,"0030",30800,2017-03-10 00:30:00
2017-03-10,"0045",30800,2017-03-10 00:45:00
2017-03-10,"0100",30800,2017-03-10 01:00:00
2017-03-10,"0115",30800,2017-03-10 01:15:00
2017-03-10,"0130",30800,2017-03-10 01:30:00
2017-03-10,"0145",30800,2017-03-10 01:45:00
2017-03-10,"0200",30800,2017-03-10 02:00:00
2017-03-10,"0215",30800,2017-03-10 02:15:00
2017-03-10,"0230",30800,2017-03-10 02:30:00
2017-03-10,"0245",30700,2017-03-10 02:45:00
2017-03-10,"0300",30800,2017-03-10 03:00:00
2017-03-10,"0315",30800,2017-03-10 03:15:00
2017-03-10,"0330",30800,2017-03-10 03:30:00
2017-03-10,"0345",30800,2017-03-10 03:45:00
2017-03-10,"0400",30800,2017-03-10 04:00:00
2017-03-10,"0415",30800,2017-03-10 04:15:00
2017-03-10,"0430",30800,2017-03-10 04:30:00
2017-03-10,"0445",30800,2017-03-10 04:45:00
2017-03-10,"0500",30700,2017-03-10 05:00:00
2017-03-10,"0515",30700,2017-03-10 05:15:00
2017-03-10,"0530",30800,2017-03-10 05:30:00
2017-03-10,"0545",30800,2017-03-10 05:45:00
2017-03-10,"0600",30800,2017-03-10 06:00:00
2017-03-10,"0615",30800,2017-03-10 06:15:00
2017-03-10,"0630",30800,2017-03-10 06:30:00
2017-03-10,"0645",30800,2017-03-10 06:45:00
2017-03-10,"0700",30700,2017-03-10 07:00:00
2017-03-10,"0715",30800,2017-03-10 07:15:00
2017-03-10,"0730",30700,2017-03-10 07:30:00
2017-03-10,"0745",30800,2017-03-10 07:45:00
2017-03-10,"0800",30700,2017-03-10 08:00:00
2017-03-10,"0815",30700,2017-03-10 08:15:00
2017-03-10,"0830",30800,2017-03-10 08:30:00
2017-03-10,"0845",30700,2017-03-10 08:45:00
2017-03-10,"0900",30700,2017-03-10 09:00:00
2017-03-10,"0915",30800,2017-03-10 09:15:00
2017-03-10,"0930",30700,2017-03-10 09:30:00
2017-03-10,"0945",30700,2017-03-10 09:45:00
2017-03-10,"1000",30800,2017-03-10 10:00:00
2017-03-10,"1015",30700,2017-03-10 10:15:00
2017-03-10,"1030",30700,2017-03-10 10:30:00
2017-03-10,"1045",30700,2017-03-10 10:45:00
2017-03-10,"1100",30700,2017-03-10 11:00:00
2017-03-10,"1115",30700,2017-03-10 11:15:00
2017-03-10,"1130",30700,2017-03-10 11:30:00
2017-03-10,"1145",30700,2017-03-10 11:45:00
2017-03-10,"1200",30700,2017-03-10 12:00:00
2017-03-10,"1215",30700,2017-03-10 12:15:00
2017-03-10,"1230",30700,2017-03-10 12:30:00
2017-03-10,"1245",30700,2017-03-10 12:45:00
2017-03-10,"1300",30700,2017-03-10 13:00:00
2017-03-10,"1315",30800,2017-03-10 13:15:00
2017-03-10,"1330",30700,2017-03-10 13:30:00
2017-03-10,"1345",30700,2017-03-10 13:45:00
2017-03-10,"1400",30800,2017-03-10 14:00:00
2017-03-10,"1415",30700,2017-03-10 14:15:00
2017-03-10,"1430",30700,2017-03-10 14:30:00
2017-03-10,"1445",30700,2017-03-10 14:45:00
2017-03-10,"1500",30600,2017-03-10 15:00:00
2017-03-10,"1515",30600,2017-03-10 15:15:00
2017-03-10,"1530",30600,2017-03-10 15:30:00
2017-03-10,"1545",30700,2017-03-10 15:45:00
2017-03-10,"1600",30700,2017-03-10 16:00:00
2017-03-10,"1615",30600,2017-03-10 16:15:00
2017-03-10,"1630",30700,2017-03-10 16:30:00
2017-03-10,"1645",30700,2017-03-10 16:45:00
2017-03-10,"1700",30600,2017-03-10 17:00:00
2017-03-10,"1715",30600,2017-03-10 17:15:00
2017-03-10,"1730",30600,2017-03-10 17:30:00
2017-03-10,"1745",30700,2017-03-10 17:45:00
2017-03-10,"1800",30700,2017-03-10 18:00:00
2017-03-10,"1815",30600,2017-03-10 18:15:00
2017-03-10,"1830",30600,2017-03-10 18:30:00
2017-03-10,"1845",30600,2017-03-10 18:45:00
2017-03-10,"1900",30600,2017-03-10 19:00:00
2017-03-10,"1915",30600,2017-03-10 19:15:00
2017-03-10,"1930",30600,2017-03-10 19:30:00
2017-03-10,"1945",30600,2017-03-10 19:45:00
2017-03-10,"2000",30600,2017-03-10 20:00:00
2017-03-10,"2015",30600,2017-03-10 20:15:00
2017-03-10,"2030",30600,2017-03-10 20:30:00
2017-03-10,"2045",30600,2017-03-10 20:45:00
2017-03-10,"2100",30600,2017-03-10 21:00:00
2017-03-10,"2115",30600,2017-03-10 21:15:00
2017-03-10,"2130",30600,2017-03-10 21:30:00
2017-03-10,"2145",30600,2017-03-10 21:45:00
2017-03-10,"2200",30600,2017-03-10 22:00:00
2017-03-10,"2215",30600,2017-03-10 22:15:00
2017-03-10,"2230",30600,2017-03-10 22:30:00
2017-03-10,"2245",30600,2017-03-10 22:45:00
2017-03-10,"2300",30600,2017-03-10 23:00:00
2017-03-10,"2315",30600,2017-03-10 23:15:00
2017-03-10,"2330",30600,2017-03-10 23:30:00
2017-03-10,"2345",30600,2017-03-10 23:45:00
2017-03-11,"0000",30600,2017-03-11 00:00:00
2017-03-11,"0015",30600,2017-03-11 00:15:00
2017-03-11,"0030",30500,2017-03-11 00:30:00
2017-03-11,"0045",30600,2017-03-11 00:45:00
2017-03-11,"0100",30600,2017-03-11 01:00:00
2017-03-11,"0115",30500,2017-03-11 01:15:00
2017-03-11,"0130",30500,2017-03-11 01:30:00
2017-03-11,"0145",30600,2017-03-11 01:45:00
2017-03-11,"0200",30500,2017-03-11 02:00:00
2017-03-11,"0215",30500,2017-03-11 02:15:00
2017-03-11,"0230",30600,2017-03-11 02:30:00
2017-03-11,"0245",30600,2017-03-11 02:45:00
2017-03-11,"0300",30600,2017-03-11 03:00:00
2017-03-11,"0315",30600,2017-03-11 03:15:00
2017-03-11,"0330",30600,2017-03-11 03:30:00
2017-03-11,"0345",30600,2017-03-11 03:45:00
2017-03-11,"0400",30600,2017-03-11 04:00:00
2017-03-11,"0415",30600,2017-03-11 04:15:00
2017-03-11,"0430",30500,2017-03-11 04:30:00
2017-03-11,"0445",30500,2017-03-11 04:45:00
2017-03-11,"0500",30600,2017-03-11 05:00:00
2017-03-11,"0515",30600,2017-03-11 05:15:00
2017-03-11,"0530",30600,2017-03-11 05:30:00
2017-03-11,"0545",30500,2017-03-11 05:45:00
2017-03-11,"0600",30500,2017-03-11 06:00:00
2017-03-11,"0615",30500,2017-03-11 06:15:00
2017-03-11,"0630",30600,2017-03-11 06:30:00
2017-03-11,"0645",30500,2017-03-11 06:45:00
2017-03-11,"0700",30500,2017-03-11 07:00:00
2017-03-11,"0715",30500,2017-03-11 07:15:00
2017-03-11,"0730",30500,2017-03-11 07:30:00
2017-03-11,"0745",30600,2017-03-11 07:45:00
2017-03-11,"0800",30500,2017-03-11 08:00:00
2017-03-11,"0815",30500,2017-03-11 08:15:00
2017-03-11,"0830",30500,2017-03-11 08:30:00
2017-03-11,"0845",30500,2017-03-11 08:45:00
2017-03-11,"0900",30600,2017-03-11 09:00:00
2017-03-11,"0915",30500,2017-03-11 09:15:00
2017-03-11,"0930",30600,2017-03-11 09:30:00
2017-03-11,"0945",30500,2017-03-11 09:45:00
2017-03-11,"1000",30500,2017-03-11 10:00:00
2017-03-11,"1015",30500,2017-03-11 10:15:00
2017-03-11,"1030",30500,2017-03-11 10:30:00
2017-03-11,"1045",30500,2017-03-11 10:45:00
2017-03-11,"1100",30500,2017-03-11 11:00:00
2017-03-11,"1115",30400,2017-03-11 11:15:00
2017-03-11,"1130",30500,2017-03-11 11:30:00
2017-03-11,"1145",30600,2017-03-11 11:45:00
2017-03-11,"1200",30500,2017-03-11 12:00:00
2017-03-11,"1215",30500,2017-03-11 12:15:00
2017-03-11,"1230",30500,2017-03-11 12:30:00
2017-03-11,"1245",30500,2017-03-11 12:45:00
2017-03-11,"1300",30500,2017-03-11 13:00:00
2017-03-11,"1315",30500,2017-03-11 13:15:00
2017-03-11,"1330",30500,2017-03-11 13:30:00
2017-03-11,"1345",30500,2017-03-11 13:45:00
2017-03-11,"1400",30500,2017-03-11 14:00:00
2017-03-11,"1415",30500,2017-03-11 14:15:00
2017-03-11,"1430",30500,2017-03-11 14:30:00
2017-03-11,"1445",30500,2017-03-11 14:45:00
2017-03-11,"1500",30500,2017-03-11 15:00:00
2017-03-11,"1515",30500,2017-03-11 15:15:00
2017-03-11,"1530",30500,2017-03-11 15:30:00
